Grande Sector ID,Grande Sector,Section ID,Section,Division ID,Division,Group ID,Group,Class ID,Class,Year,Establishments
4,"Serviços","Q","Saúde Humana E Serviços Sociais","Q86","Atividades De Atenção À Saúde Humana","Q861","Atividades de atendimento hospitalar","Q86101","Atividades de atendimento hospitalar",2025,6561
4,"Serviços","Q","Saúde Humana E Serviços Sociais","Q86","Atividades De Atenção À Saúde Humana","Q862","Serviços móveis de atendimento a urgências e de remoção de pacientes","Q86216","Serviços móveis de atendimento a urgências",2025,78
4,"Serviços","Q","Saúde Humana E Serviços Sociais","Q86","Atividades De Atenção À Saúde Humana","Q862","Serviços móveis de atendimento a urgências e de remoção de pacientes","Q86224","Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências",2025,25
4,"Serviços","Q","Saúde Humana E Serviços Sociais","Q86","Atividades De Atenção À Saúde Humana","Q863","Atividades de atenção ambulatorial executadas por médicos e odontólogos","Q86305","Atividades de atenção ambulatorial executadas por médicos e odontólogos",2025,20663
4,"Serviços","Q","Saúde Humana E Serviços Sociais","Q86","Atividades De Atenção À Saúde Humana","Q864","Atividades de serviços de complementação diagnóstica e terapêutica","Q86402","Atividades de serviços de complementação diagnóstica e terapêutica",2025,2682
4,"Serviços","Q","Saúde Humana E Serviços Sociais","Q86","Atividades De Atenção À Saúde Humana","Q865","Atividades de profissionais da área de saúde, exceto médicos e odontólogos","Q86500","Atividades de profissionais da área de saúde, exceto médicos e odontólogos",2025,7953
4,"Serviços","Q","Saúde Humana E Serviços Sociais","Q86","Atividades De Atenção À Saúde Humana","Q866","Atividades de apoio à gestão de saúde","Q86607","Atividades de apoio à gestão de saúde",2025,592
4,"Serviços","Q","Saúde Humana E Serviços Sociais","Q86","Atividades De Atenção À Saúde Humana","Q869","Atividades de atenção à saúde humana não especificadas anteriormente","Q86909","Atividades de atenção à saúde humana não especificadas anteriormente",2025,504
4,"Serviços","Q","Saúde Humana E Serviços Sociais","Q87","Atividades De Atenção À Saúde Humana Integradas Com Assistência Social, Prestadas Em Residências Coletivas E Particulares","Q871","Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes, e de infraestrutura e apoio a pacientes prestadas em residências coletivas e particulares","Q87115","Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes prestadas em residências coletivas e particulares",2025,279
4,"Serviços","Q","Saúde Humana E Serviços Sociais","Q87","Atividades De Atenção À Saúde Humana Integradas Com Assistência Social, Prestadas Em Residências Coletivas E Particulares","Q871","Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes, e de infraestrutura e apoio a pacientes prestadas em residências coletivas e particulares","Q87123","Atividades de fornecimento de infraestrutura de apoio e assistência a paciente no domicílio",2025,280
4,"Serviços","Q","Saúde Humana E Serviços Sociais","Q87","Atividades De Atenção À Saúde Humana Integradas Com Assistência Social, Prestadas Em Residências Coletivas E Particulares","Q872","Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química","Q87204","Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química",2025,134
4,"Serviços","Q","Saúde Humana E Serviços Sociais","Q87","Atividades De Atenção À Saúde Humana Integradas Com Assistência Social, Prestadas Em Residências Coletivas E Particulares","Q873","Atividades de assistência social prestadas em residências coletivas e particulares","Q87301","Atividades de assistência social prestadas em residências coletivas e particulares",2025,117
4,"Serviços","Q","Saúde Humana E Serviços Sociais","Q88","Serviços De Assistência Social Sem Alojamento","Q880","Serviços de assistência social sem alojamento","Q88006","Serviços de assistência social sem alojamento",2025,328
4,"Serviços","R","Artes, Cultura, Esporte E Recreação","R90","Atividades Artísticas, Criativas E De Espetáculos","R900","Atividades artísticas, criativas e de espetáculos","R90019","Artes cênicas, espetáculos e atividades complementares",2025,2165
4,"Serviços","R","Artes, Cultura, Esporte E Recreação","R90","Atividades Artísticas, Criativas E De Espetáculos","R900","Atividades artísticas, criativas e de espetáculos","R90027","Criação artística",2025,62
4,"Serviços","R","Artes, Cultura, Esporte E Recreação","R90","Atividades Artísticas, Criativas E De Espetáculos","R900","Atividades artísticas, criativas e de espetáculos","R90035","Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas",2025,31
4,"Serviços","R","Artes, Cultura, Esporte E Recreação","R91","Atividades Ligadas Ao Patrimônio Cultural E Ambiental","R910","Atividades ligadas ao patrimônio cultural e ambiental","R91015","Atividades de bibliotecas e arquivos",2025,13
4,"Serviços","R","Artes, Cultura, Esporte E Recreação","R91","Atividades Ligadas Ao Patrimônio Cultural E Ambiental","R910","Atividades ligadas ao patrimônio cultural e ambiental","R91023","Atividades de museus e de exploração, restauração artística e conservação de lugares e prédios históricos e atrações similares",2025,32
4,"Serviços","R","Artes, Cultura, Esporte E Recreação","R91","Atividades Ligadas Ao Patrimônio Cultural E Ambiental","R910","Atividades ligadas ao patrimônio cultural e ambiental","R91031","Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental",2025,20
4,"Serviços","R","Artes, Cultura, Esporte E Recreação","R92","Atividades De Exploração De Jogos De Azar E Apostas","R920","Atividades de exploração de jogos de azar e apostas","R92003","Atividades de exploração de jogos de azar e apostas",2025,19
4,"Serviços","R","Artes, Cultura, Esporte E Recreação","R93","Atividades Esportivas E De Recreação E Lazer","R931","Atividades esportivas","R93115","Gestão de instalações de esportes",2025,89
4,"Serviços","R","Artes, Cultura, Esporte E Recreação","R93","Atividades Esportivas E De Recreação E Lazer","R931","Atividades esportivas","R93123","Clubes sociais, esportivos e similares",2025,498
4,"Serviços","R","Artes, Cultura, Esporte E Recreação","R93","Atividades Esportivas E De Recreação E Lazer","R931","Atividades esportivas","R93131","Atividades de condicionamento físico",2025,3383
4,"Serviços","R","Artes, Cultura, Esporte E Recreação","R93","Atividades Esportivas E De Recreação E Lazer","R931","Atividades esportivas","R93191","Atividades esportivas não especificadas anteriormente",2025,568
4,"Serviços","R","Artes, Cultura, Esporte E Recreação","R93","Atividades Esportivas E De Recreação E Lazer","R932","Atividades de recreação e lazer","R93212","Parques de diversão e parques temáticos",2025,69
4,"Serviços","R","Artes, Cultura, Esporte E Recreação","R93","Atividades Esportivas E De Recreação E Lazer","R932","Atividades de recreação e lazer","R93298","Atividades de recreação e lazer não especificadas anteriormente",2025,352
4,"Serviços","S","Outras Atividades De Serviços","S94","Atividades De Organizações Associativas","S941","Atividades de organizações associativas patronais, empresariais e profissionais","S94111","Atividades de organizações associativas patronais e empresariais",2025,287
4,"Serviços","S","Outras Atividades De Serviços","S94","Atividades De Organizações Associativas","S941","Atividades de organizações associativas patronais, empresariais e profissionais","S94120","Atividades de organizações associativas profissionais",2025,365
4,"Serviços","S","Outras Atividades De Serviços","S94","Atividades De Organizações Associativas","S942","Atividades de organizações sindicais","S94201","Atividades de organizações sindicais",2025,1332
4,"Serviços","S","Outras Atividades De Serviços","S94","Atividades De Organizações Associativas","S943","Atividades de associações de defesa de direitos sociais","S94308","Atividades de associações de defesa de direitos sociais",2025,13895
4,"Serviços","S","Outras Atividades De Serviços","S94","Atividades De Organizações Associativas","S949","Atividades de organizações associativas não especificadas anteriormente","S94910","Atividades de organizações religiosas",2025,5834
4,"Serviços","S","Outras Atividades De Serviços","S94","Atividades De Organizações Associativas","S949","Atividades de organizações associativas não especificadas anteriormente","S94928","Atividades de organizações políticas",2025,392
4,"Serviços","S","Outras Atividades De Serviços","S94","Atividades De Organizações Associativas","S949","Atividades de organizações associativas não especificadas anteriormente","S94936","Atividades de organizações associativas ligadas à cultura e à arte",2025,721
4,"Serviços","S","Outras Atividades De Serviços","S94","Atividades De Organizações Associativas","S949","Atividades de organizações associativas não especificadas anteriormente","S94995","Atividades associativas não especificadas anteriormente",2025,2713
4,"Serviços","S","Outras Atividades De Serviços","S95","Reparação E Manutenção De Equipamentos De Informática E Comunicação E De Objetos Pessoais E Domésticos","S951","Reparação e manutenção de equipamentos de informática e comunicação","S95118","Reparação e manutenção de computadores e de equipamentos periféricos",2025,1132
4,"Serviços","S","Outras Atividades De Serviços","S95","Reparação E Manutenção De Equipamentos De Informática E Comunicação E De Objetos Pessoais E Domésticos","S951","Reparação e manutenção de equipamentos de informática e comunicação","S95126","Reparação e manutenção de equipamentos de comunicação",2025,592
4,"Serviços","S","Outras Atividades De Serviços","S95","Reparação E Manutenção De Equipamentos De Informática E Comunicação E De Objetos Pessoais E Domésticos","S952","Reparação e manutenção de objetos e equipamentos pessoais e domésticos","S95215","Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico",2025,516
4,"Serviços","S","Outras Atividades De Serviços","S95","Reparação E Manutenção De Equipamentos De Informática E Comunicação E De Objetos Pessoais E Domésticos","S952","Reparação e manutenção de objetos e equipamentos pessoais e domésticos","S95291","Reparação e manutenção de objetos e equipamentos pessoais e domésticos não especificados anteriormente",2025,559
4,"Serviços","S","Outras Atividades De Serviços","S96","Outras Atividades De Serviços Pessoais","S960","Outras atividades de serviços pessoais","S96017","Lavanderias, tinturarias e toalheiros",2025,572
4,"Serviços","S","Outras Atividades De Serviços","S96","Outras Atividades De Serviços Pessoais","S960","Outras atividades de serviços pessoais","S96025","Cabeleireiros e outras atividades de tratamento de beleza",2025,4259
4,"Serviços","S","Outras Atividades De Serviços","S96","Outras Atividades De Serviços Pessoais","S960","Outras atividades de serviços pessoais","S96033","Atividades funerárias e serviços relacionados",2025,750
4,"Serviços","S","Outras Atividades De Serviços","S96","Outras Atividades De Serviços Pessoais","S960","Outras atividades de serviços pessoais","S96092","Atividades de serviços pessoais não especificadas anteriormente",2025,834
4,"Serviços","T","Serviços Domésticos","T97","Serviços Domésticos","T970","Serviços domésticos","T97005","Serviços domésticos",2025,36
5,"Administração pública","O","Administração Pública, Defesa E Seguridade Social","O84","Administração Pública, Defesa E Seguridade Social","O841","Administração do estado e da política econômica e social","O84116","Administração pública em geral",2025,1216
5,"Administração pública","O","Administração Pública, Defesa E Seguridade Social","O84","Administração Pública, Defesa E Seguridade Social","O841","Administração do estado e da política econômica e social","O84124","Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais",2025,191
5,"Administração pública","O","Administração Pública, Defesa E Seguridade Social","O84","Administração Pública, Defesa E Seguridade Social","O841","Administração do estado e da política econômica e social","O84132","Regulação das atividades econômicas",2025,10
5,"Administração pública","O","Administração Pública, Defesa E Seguridade Social","O84","Administração Pública, Defesa E Seguridade Social","O842","Serviços coletivos prestados pela administração pública","O84213","Relações exteriores",2025,1
5,"Administração pública","O","Administração Pública, Defesa E Seguridade Social","O84","Administração Pública, Defesa E Seguridade Social","O842","Serviços coletivos prestados pela administração pública","O84221","Defesa",2025,21
5,"Administração pública","O","Administração Pública, Defesa E Seguridade Social","O84","Administração Pública, Defesa E Seguridade Social","O842","Serviços coletivos prestados pela administração pública","O84230","Justiça",2025,17
5,"Administração pública","O","Administração Pública, Defesa E Seguridade Social","O84","Administração Pública, Defesa E Seguridade Social","O842","Serviços coletivos prestados pela administração pública","O84248","Segurança e ordem pública",2025,56
5,"Administração pública","O","Administração Pública, Defesa E Seguridade Social","O84","Administração Pública, Defesa E Seguridade Social","O842","Serviços coletivos prestados pela administração pública","O84256","Defesa Civil",2025,82
5,"Administração pública","O","Administração Pública, Defesa E Seguridade Social","O84","Administração Pública, Defesa E Seguridade Social","O843","Seguridade social obrigatória","O84302","Seguridade social obrigatória",2025,32
5,"Administração pública","U","Organismos Internacionais e Outras Instituições estraterritoriais","U99","Organismos Internacionais E Outras Instituições Extraterritoriais","U990","Organismos internacionais e outras instituições extraterritoriais","U99008","Organismos internacionais e outras instituições extraterritoriais",2025,6
